"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",7.98,0.136,276,1.91,1.41,6,0.5,2.25,25.24,25.07,26.09,399.71,382.27,14.586,18.339,44.2,55.34,299.6,1799,97.29,"GR_Bpap_11"
"2",5.88,0.138,209,1.92,1.41,6,0.5,2.25,23.91,25.15,23.52,299.27,286.4,14.724,18.507,48.28,60.43,299.6,1799,97.3,"GR_Bpap_11"
"3",3.38,0.144,149,1.96,1.37,6,0.5,2.25,23.83,25.01,23.52,199.6,192.08,14.806,18.652,48.8,61.23,299.6,1800,97.3,"GR_Bpap_11"
"4",0.853,0.15,85.7,2,1.34,6,0.5,2.25,23.8,24.96,23.52,99.41,97.32,14.879,18.801,49.11,61.8,299.6,1800,97.3,"GR_Bpap_11"
"5",-0.447,0.157,54.1,2.04,1.32,6,0.5,2.25,23.79,24.92,23.53,49.69,50.38,14.956,18.974,49.4,62.4,299.6,1800,97.3,"GR_Bpap_11"
"6",8.39,0.167,289,2.12,1.29,6,0.5,2.25,23.81,24.92,23.52,400.26,381.84,15.085,19.247,49.79,63.26,299.6,1799,97.3,"GR_Bpap_11"
"7",8.43,0.171,290,2.15,1.28,6,0.5,2.25,23.81,24.93,23.52,399.64,381.11,15.145,19.373,49.98,63.65,299.6,1799,97.3,"GR_Bpap_11"
"8",11.9,0.18,450,2.23,1.26,6,0.5,2.25,23.84,24.98,23.53,599.71,573.33,15.277,19.65,50.34,64.46,299.6,1799,97.3,"GR_Bpap_11"
"9",13.7,0.189,630,2.28,1.24,6,0.5,2.25,23.84,24.96,23.52,799.82,768.92,15.395,19.866,50.72,65.16,299.6,1799,97.29,"GR_Bpap_11"
"10",14.6,0.194,819,2.31,1.23,6,0.5,2.25,23.85,24.98,23.52,999.76,966.05,15.489,20.032,51.02,65.68,299.6,1801,97.3,"GR_Bpap_11"
"11",15.2,0.21,1020,2.18,1.08,6,0.5,2.25,21.85,24.07,20.17,1200.74,1165.13,15.557,19.842,57.53,73.38,299.6,1800,97.29,"GR_Bpap_11"
"12",16.1,0.216,1310,2.41,1.16,6,0.5,2.25,23.93,24.83,23.93,1500.48,1461.09,15.725,20.455,51.31,66.73,299.6,1800,97.29,"GR_Bpap_11"
"13",16.2,0.209,1780,2.42,1.2,6,0.5,2.25,24.16,25.16,23.92,1998.64,1956.69,15.945,20.683,51.55,66.56,299.6,1799,97.29,"GR_Bpap_11"
