"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",7.84,0.0945,238,1.49,1.57,6,0.5,2.25,23.65,25.25,23.07,400.18,383.33,13.959,16.894,46.66,56.47,299.6,1800,98.01,"Guelph_Bpap_3"
"2",5.71,0.0974,184,1.5,1.54,6,0.5,2.25,23.21,25.1,22.54,299.45,287.16,13.964,16.924,47.93,58.08,299.6,1800,98.01,"Guelph_Bpap_3"
"3",3.35,0.0977,131,1.49,1.52,6,0.5,2.25,23.17,24.99,22.55,199.12,191.84,14.017,16.943,48.39,58.3,299.6,1800,98.01,"Guelph_Bpap_3"
"4",0.892,0.101,80.5,1.53,1.51,6,0.5,2.25,23.15,24.95,22.55,99.48,97.39,13.938,16.953,48.09,58.4,299.6,1800,98.01,"Guelph_Bpap_3"
"5",0.0337,0.106,54.5,1.58,1.49,6,0.5,2.25,23.13,24.9,22.55,56.66,56.41,13.887,16.996,47.89,58.61,299.6,1800,98.01,"Guelph_Bpap_3"
"6",8.44,0.106,241,1.57,1.49,6,0.5,2.25,23.13,24.88,22.55,399.85,381.74,13.935,17.029,48.22,58.72,299.6,1800,98.01,"Guelph_Bpap_3"
"7",8.68,0.11,243,1.62,1.48,6,0.5,2.25,23.13,24.86,22.55,401.15,382.53,13.855,17.05,47.78,58.79,299.6,1800,98.01,"Guelph_Bpap_3"
"8",13.1,0.109,358,1.62,1.49,6,0.5,2.25,23.39,24.94,22.95,599.7,571.52,13.913,17.101,47.41,58.06,299.6,1800,98,"Guelph_Bpap_3"
"9",17,0.11,491,1.65,1.5,6,0.5,2.25,23.43,25,22.94,800.04,763.4,13.89,17.143,47.21,58.04,299.6,1800,98,"Guelph_Bpap_3"
"10",20.4,0.112,632,1.67,1.5,6,0.5,2.25,23.44,25.02,22.94,999.92,955.93,13.879,17.172,47.14,58.1,299.6,1800,98,"Guelph_Bpap_3"
"11",23.1,0.116,794,1.73,1.5,6,0.5,2.25,23.44,25.02,22.94,1201.19,1151.02,13.797,17.199,46.68,58.2,299.6,1800,97.99,"Guelph_Bpap_3"
"12",24.6,0.114,1050,1.7,1.49,6,0.5,2.25,23.44,25.01,22.94,1499.35,1445.19,13.863,17.211,47.08,58.23,299.6,1800,97.99,"Guelph_Bpap_3"
"13",25.9,0.115,1520,1.71,1.49,6,0.5,2.25,23.44,25,22.94,1999.31,1940.86,13.848,17.205,47.04,58.22,299.6,1800,97.99,"Guelph_Bpap_3"
