"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",19.5,0.154,140,1.7,1.12,6,0.5,2.25,24.84,24.73,25.31,400.11,359.76,17.244,20.576,53.45,63.77,299.6,1799,97.59,"KBS_Pvir_7"
"2",15,0.146,90.5,1.63,1.13,6,0.5,2.25,24.91,24.89,25.29,298.9,267.94,17.573,20.769,54.42,64.07,299.6,1799,97.59,"KBS_Pvir_7"
"3",10.9,0.165,63.2,1.73,1.07,6,0.5,2.25,25.01,24.66,25.66,199.63,177.25,17.537,20.938,53.82,64.25,299.6,1800,97.59,"KBS_Pvir_7"
"4",5.45,0.161,29.4,1.73,1.09,6,0.5,2.25,25.44,25,26.08,99.04,87.83,17.983,21.378,53.92,63.91,299.6,1800,97.59,"KBS_Pvir_7"
"5",2.78,0.172,15.6,1.78,1.06,6,0.5,2.25,24.87,25.04,24.88,49.47,43.74,18.332,21.819,56.69,67.47,299.6,1800,97.58,"KBS_Pvir_7"
"6",-0.116,0.166,-0.515,1.63,1,6,0.5,2.25,24.78,25.01,24.89,-1.96,-1.72,19.163,22.35,59.79,69.5,299.6,1799,97.59,"KBS_Pvir_7"
"7",19.9,0.197,182,1.71,0.894,6,0.5,2.25,25.13,24.54,26.2,401.02,359.97,19.199,22.538,58.51,68.68,299.6,1801,97.59,"KBS_Pvir_7"
"8",20.5,0.183,162,1.69,0.948,6,0.5,2.25,25.43,24.93,26.02,400.35,358.05,19.431,22.741,58.13,68.03,299.6,1800,97.59,"KBS_Pvir_7"
"9",22.9,0.183,332,1.59,0.894,6,0.5,2.25,25.01,25.13,25.08,600.09,552.49,20.554,23.669,63.05,72.62,299.6,1799,97.6,"KBS_Pvir_7"
"10",22.6,0.182,529,1.46,0.822,6,0.5,2.25,24.03,25,23.71,798.4,750.96,21.309,24.154,69.53,78.59,299.6,1799,97.61,"KBS_Pvir_7"
