"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",3.94,0.0347,201,0.499,1.4,6,0.5,2.25,21.62,25.45,20.14,399.86,391.6,18.079,19.057,68.45,72.15,300.2,1799,98.16,"Guelph_Bpap_2"
"2",2.7,0.035,163,0.479,1.33,6,0.5,2.25,21.22,25.12,19.75,298.63,292.96,18.12,19.059,70.35,73.93,300.2,1799,98.16,"Guelph_Bpap_2"
"3",1.48,0.0365,127,0.48,1.28,6,0.5,2.25,20.94,24.86,19.47,199.37,196.23,18.146,19.087,71.72,75.35,300.2,1799,98.17,"Guelph_Bpap_2"
"4",0.217,0.0429,88.3,0.558,1.27,6,0.5,2.25,21.36,24.87,20.32,99.03,98.48,18.147,19.241,69.88,74.02,300.2,1799,98.17,"Guelph_Bpap_2"
"5",-0.501,0.0443,67.6,0.577,1.27,6,0.5,2.25,21.42,24.94,20.33,49.5,50.44,18.186,19.318,69.82,74.06,300.2,1799,98.17,"Guelph_Bpap_2"
"6",5.02,0.0473,210,0.615,1.27,6,0.5,2.25,21.44,24.98,20.32,400.07,389.56,18.217,19.422,69.82,74.35,300.2,1799,98.17,"Guelph_Bpap_2"
"7",4.98,0.0476,213,0.617,1.27,6,0.5,2.25,21.44,24.99,20.32,399.98,389.55,18.263,19.472,70,74.53,300.2,1799,98.17,"Guelph_Bpap_2"
"8",8.12,0.0497,306,0.64,1.26,6,0.5,2.25,21.45,25,20.32,598.18,581.2,18.319,19.573,70.17,74.86,300.2,1799,98.17,"Guelph_Bpap_2"
"9",11.2,0.052,412,0.663,1.25,6,0.5,2.25,21.46,24.99,20.32,798.86,775.49,18.376,19.674,70.37,75.22,300.2,1799,98.17,"Guelph_Bpap_2"
"10",14.2,0.0546,528,0.69,1.24,6,0.5,2.25,21.46,24.98,20.32,999.3,969.49,18.396,19.747,70.42,75.5,300.2,1800,98.17,"Guelph_Bpap_2"
"11",16.4,0.0549,659,0.69,1.23,6,0.5,2.25,21.46,24.98,20.32,1198.71,1164.4,18.465,19.817,70.73,75.79,300.2,1800,98.16,"Guelph_Bpap_2"
"12",19.9,0.0588,880,0.732,1.22,6,0.5,2.25,21.46,24.96,20.32,1500.62,1458.66,18.449,19.882,70.55,76.03,300.2,1800,98.16,"Guelph_Bpap_2"
"13",22.3,0.0599,1310,0.741,1.21,6,0.5,2.25,21.45,24.95,20.33,1999.21,1951.79,18.469,19.921,70.71,76.22,300.2,1800,98.16,"Guelph_Bpap_2"
