"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",15,0.323,277,3.3,1.1,6,0.5,2.25,25.27,24.92,26.09,398.57,366.07,14.865,21.337,44.92,63.91,299.6,1800,96.78,"GR_Bpap_8"
"2",11.6,0.324,206,3.46,1.15,6,0.5,2.25,25.34,25.24,25.82,299.94,274.79,14.685,21.467,43.79,64.01,299.6,1800,96.78,"GR_Bpap_8"
"3",6.9,0.312,142,3.33,1.14,6,0.5,2.25,24.88,25.19,25.09,199.44,184.39,14.889,21.414,45.94,65.64,299.6,1800,96.78,"GR_Bpap_8"
"4",2.24,0.312,79.6,3.28,1.13,6,0.5,2.25,24.69,25.08,24.9,99.23,94.12,14.947,21.37,46.65,66.25,299.6,1799,96.78,"GR_Bpap_8"
"5",-0.0971,0.308,49.3,3.21,1.11,6,0.5,2.25,24.66,25.01,24.9,49.81,49.69,15.101,21.384,47.3,66.43,299.6,1799,96.78,"GR_Bpap_8"
"6",14.5,0.312,279,3.2,1.1,6,0.5,2.25,24.65,24.96,24.9,399.27,367.81,15.163,21.435,47.52,66.61,299.6,1799,96.77,"GR_Bpap_8"
"7",14.7,0.315,277,3.22,1.1,6,0.5,2.25,24.65,24.98,24.9,398.44,366.58,15.19,21.491,47.59,66.78,299.6,1799,96.77,"GR_Bpap_8"
"8",20.1,0.32,433,3.23,1.09,6,0.5,2.25,24.66,24.96,24.9,598.47,554.6,15.241,21.563,47.74,66.98,299.6,1799,96.77,"GR_Bpap_8"
"9",23.7,0.337,610,3.35,1.08,6,0.5,2.25,24.65,24.93,24.9,801.13,748.71,15.04,21.602,46.75,67.14,299.6,1799,96.77,"GR_Bpap_8"
"10",23.8,0.324,797,3.23,1.07,6,0.5,2.25,24.65,24.93,24.9,997.74,944.01,15.312,21.638,47.97,67.23,299.6,1799,96.77,"GR_Bpap_8"
"11",24.1,0.325,989,3.24,1.07,6,0.5,2.25,24.66,24.96,24.9,1196.79,1141.08,15.344,21.69,48.04,67.35,299.6,1800,96.76,"GR_Bpap_8"
"12",25.1,0.34,1280,3.35,1.07,6,0.5,2.25,24.65,24.95,24.9,1499.13,1439.17,15.13,21.701,47,67.42,299.6,1800,96.76,"GR_Bpap_8"
"13",24.9,0.337,1770,3.34,1.07,6,0.5,2.25,24.66,24.97,24.9,1999.55,1936.81,15.177,21.72,47.27,67.44,299.6,1800,96.76,"GR_Bpap_8"
