"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",5.56,0.0644,240,0.853,1.3,6,0.5,2.25,23.99,25.28,23.97,399.73,387.96,18.127,19.797,59.22,64.68,300.5,1801,97.79,"MMSF_Salb_8"
"2",3.92,0.0589,178,0.781,1.29,6,0.5,2.25,23.39,25.2,21.97,300.12,291.83,18.145,19.674,61.49,66.59,300.5,1801,97.79,"MMSF_Salb_8"
"3",2.51,0.0682,131,0.836,1.2,6,0.5,2.25,22.13,24.74,21.5,200.02,194.68,18.085,19.721,66.12,72.09,300.5,1801,97.79,"MMSF_Salb_8"
"4",0.717,0.0787,81.1,0.992,1.24,6,0.5,2.25,23.66,25.1,23.76,99.64,98.02,18.075,20.016,60.35,66.7,300.5,1801,97.79,"MMSF_Salb_8"
"5",-0.298,0.0814,55.3,1,1.22,6,0.5,2.25,22.61,24.96,21.72,49.86,50.36,18.032,19.997,64.11,71,300.5,1801,97.79,"MMSF_Salb_8"
"6",8.67,0.098,230,1.19,1.2,6,0.5,2.25,23.59,25.07,23.52,400.76,382.54,18.033,20.354,60.52,68.13,300.5,1801,97.78,"MMSF_Salb_8"
"7",8.03,0.0897,229,1.11,1.22,6,0.5,2.25,23.43,25.04,22.93,399.96,383.08,17.916,20.085,60.52,67.86,300.5,1801,97.78,"MMSF_Salb_8"
"8",5.63,0.0458,377,0.612,1.3,6,0.5,2.25,23.14,24.94,22.6,599.59,587.64,17.898,19.097,61.62,65.66,300.5,1800,97.78,"MMSF_Salb_8"
"9",4.93,0.0332,535,0.449,1.31,6,0.5,2.25,22.21,24.77,21.57,801.23,790.67,17.808,18.688,64.78,67.98,300.5,1800,97.77,"MMSF_Salb_8"
"10",5.41,0.0314,692,0.422,1.3,6,0.5,2.25,22.57,24.66,21.97,1000.01,988.38,17.76,18.588,63.2,66.15,300.5,1800,97.77,"MMSF_Salb_8"
"11",5.94,0.0296,839,0.414,1.35,6,0.5,2.25,22.95,24.92,22.75,1199.72,1186.89,17.738,18.549,61.76,64.52,300.5,1800,97.77,"MMSF_Salb_8"
"12",6.57,0.0288,1090,0.373,1.25,6,0.5,2.25,22.53,24.29,22.19,1499.12,1484.89,17.628,18.359,62.92,65.52,300.5,1800,97.77,"MMSF_Salb_8"
"13",7.84,0.0258,1450,0.364,1.36,6,0.5,2.25,22.74,24.82,22.36,1999.72,1982.63,17.58,18.293,61.92,64.44,300.5,1800,97.77,"MMSF_Salb_8"
