"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",7.87,0.0797,213,1.15,1.42,6,0.5,2.25,22.26,25.14,21.29,399.37,382.75,15.972,18.223,58.11,66.15,300.2,1799,97.87,"MMSF_Salb_5"
"2",5.21,0.0734,165,1.03,1.39,6,0.5,2.25,22.2,24.91,21.5,298.38,287.38,16.113,18.141,58.87,66.11,300.2,1800,97.87,"MMSF_Salb_5"
"3",2.91,0.0732,124,1.02,1.37,6,0.5,2.25,22.35,24.82,21.92,199.46,193.25,16.187,18.181,58.57,65.65,300.2,1800,97.87,"MMSF_Salb_5"
"4",0.638,0.0737,81.5,1.02,1.37,6,0.5,2.25,22.53,24.89,22.09,99.25,97.77,16.301,18.307,58.37,65.39,300.2,1800,97.87,"MMSF_Salb_5"
"5",-0.403,0.0794,59.1,1.1,1.36,6,0.5,2.25,22.56,24.97,22.09,51.25,51.95,16.344,18.494,58.39,65.93,300.2,1799,97.87,"MMSF_Salb_5"
"6",7.69,0.0802,218,1.11,1.37,6,0.5,2.25,22.72,25.07,22.28,399.23,383.01,16.467,18.646,58.29,65.83,300.2,1799,97.88,"MMSF_Salb_5"
"7",7.55,0.0759,213,1.06,1.38,6,0.5,2.25,22.73,25.09,22.28,399.56,383.65,16.462,18.55,58.22,65.47,300.2,1799,97.88,"MMSF_Salb_5"
"8",10.3,0.063,298,0.913,1.42,6,0.5,2.25,22.72,25.15,22.24,599.39,577.66,16.454,18.247,58.08,64.41,300.2,1799,97.88,"MMSF_Salb_5"
"9",10.1,0.0383,338,0.581,1.47,6,0.5,2.25,22.34,25.11,21.7,799.96,778.9,16.518,17.659,59.67,63.8,300.2,1800,97.89,"MMSF_Salb_5"
"10",11.3,0.0319,388,0.485,1.47,6,0.5,2.25,22.3,25.06,21.7,1000.46,977.01,16.589,17.542,60.07,63.52,300.2,1800,97.89,"MMSF_Salb_5"
"11",12,0.027,435,0.411,1.47,6,0.5,2.25,22.28,25,21.7,1199.24,1174.26,16.662,17.468,60.41,63.34,300.2,1800,97.89,"MMSF_Salb_5"
"12",12.2,0.0215,534,0.331,1.48,6,0.5,2.25,22.28,25.02,21.7,1499.94,1474.57,16.694,17.345,60.55,62.91,300.2,1800,97.9,"MMSF_Salb_5"
"13",10.6,0.0139,714,0.217,1.5,6,0.5,2.25,22.28,25.03,21.7,1999.35,1977.24,16.801,17.227,60.95,62.49,300.2,1800,97.9,"MMSF_Salb_5"
